Date,Open,High,Low,Close,Adj Close,Volume
2018-03-11,0.8,0.84,0.78,0.83,0.83,472972000
2018-03-12,0.83,0.84,0.79,0.8,0.8,355031008
2018-03-13,0.8,0.81,0.78,0.79,0.79,279679008
2018-03-14,0.79,0.8,0.68,0.7,0.7,479148992
2018-03-15,0.7,0.73,0.64,0.7,0.7,888345024
2018-03-16,0.7,0.71,0.67,0.69,0.69,502740000
2018-03-17,0.69,0.69,0.63,0.64,0.64,319824000
2018-03-18,0.63,0.68,0.55,0.66,0.66,923606016
2018-03-19,0.67,0.75,0.64,0.75,0.75,1096930048
2018-03-20,0.74,0.74,0.67,0.71,0.71,814275968
2018-03-21,0.71,0.72,0.68,0.69,0.69,527324000
2018-03-22,0.69,0.7,0.64,0.66,0.66,449041984
2018-03-23,0.66,0.66,0.63,0.64,0.64,387164000
2018-03-24,0.65,0.68,0.64,0.64,0.64,390740000
2018-03-25,0.64,0.66,0.63,0.64,0.64,229352000
2018-03-26,0.64,0.64,0.59,0.6,0.6,384504992
2018-03-27,0.6,0.6,0.57,0.58,0.58,351380992
2018-03-28,0.58,0.59,0.57,0.58,0.58,258298000
2018-03-29,0.58,0.58,0.51,0.51,0.51,420550016
2018-03-30,0.51,0.53,0.48,0.51,0.51,518219008
2018-03-31,0.51,0.53,0.51,0.51,0.51,293208000
2018-04-01,0.51,0.52,0.47,0.49,0.49,297868992
2018-04-02,0.49,0.51,0.48,0.5,0.5,262342000
2018-04-03,0.5,0.56,0.5,0.56,0.56,578238976
2018-04-04,0.55,0.56,0.5,0.5,0.5,415257984
2018-04-05,0.5,0.51,0.48,0.5,0.5,358755008
2018-04-06,0.49,0.5,0.47,0.48,0.48,218156000
2018-04-07,0.48,0.5,0.47,0.49,0.49,209076000
2018-04-08,0.49,0.5,0.49,0.5,0.5,137548000
2018-04-09,0.5,0.51,0.48,0.49,0.49,271775008
2018-04-10,0.49,0.49,0.48,0.49,0.49,154495008
2018-04-11,0.49,0.55,0.49,0.54,0.54,341707008
2018-04-12,0.54,0.64,0.51,0.63,0.63,1346739968
2018-04-13,0.63,0.69,0.61,0.64,0.64,1245170048
2018-04-14,0.64,0.66,0.62,0.63,0.63,626268032
2018-04-15,0.63,0.68,0.63,0.68,0.68,609636992
2018-04-16,0.68,0.69,0.64,0.66,0.66,531996000
2018-04-17,0.66,0.68,0.65,0.66,0.66,442352992
2018-04-18,0.66,0.72,0.66,0.71,0.71,624049024
2018-04-19,0.71,0.79,0.71,0.79,0.79,878328000
2018-04-20,0.79,0.94,0.79,0.92,0.92,2344069888
2018-04-21,0.93,0.93,0.82,0.87,0.87,1563970048
2018-04-22,0.87,0.91,0.85,0.87,0.87,946398976
2018-04-23,0.87,0.89,0.86,0.88,0.88,674545024
2018-04-24,0.88,0.97,0.87,0.93,0.93,1572930048
2018-04-25,0.93,0.93,0.78,0.8,0.8,1614050048
2018-04-26,0.8,0.85,0.77,0.85,0.85,1028590016
2018-04-27,0.85,0.86,0.81,0.81,0.81,673793024
2018-04-28,0.81,0.89,0.81,0.86,0.86,788718976
2018-04-29,0.86,0.9,0.83,0.87,0.87,896313984
2018-04-30,0.87,0.88,0.83,0.84,0.84,575363968
2018-05-01,0.84,0.84,0.8,0.84,0.84,630809024
2018-05-02,0.84,0.86,0.83,0.86,0.86,544425984
2018-05-03,0.86,0.89,0.85,0.88,0.88,725228992
2018-05-04,0.88,0.93,0.87,0.9,0.9,1007609984
2018-05-05,0.9,0.92,0.9,0.91,0.91,668800000
2018-05-06,0.9,0.92,0.86,0.87,0.87,640057024
2018-05-07,0.87,0.87,0.81,0.83,0.83,602534976
2018-05-08,0.83,0.85,0.8,0.81,0.81,465040992
2018-05-09,0.81,0.82,0.77,0.8,0.8,611574976
2018-05-10,0.8,0.81,0.76,0.76,0.76,399324000
2018-05-11,0.76,0.76,0.66,0.68,0.68,991409024
2018-05-12,0.69,0.71,0.64,0.7,0.7,596684992
2018-05-13,0.7,0.76,0.68,0.75,0.75,532488000
2018-05-14,0.74,0.76,0.71,0.74,0.74,613462016
2018-05-15,0.74,0.75,0.69,0.7,0.7,422980000
2018-05-16,0.7,0.71,0.67,0.71,0.71,429641984
2018-05-17,0.71,0.71,0.66,0.67,0.67,337999008
2018-05-18,0.67,0.69,0.65,0.68,0.68,344944000
2018-05-19,0.68,0.69,0.67,0.68,0.68,249039008
2018-05-20,0.68,0.7,0.67,0.7,0.7,275614016
2018-05-21,0.7,0.7,0.68,0.68,0.68,250480992
2018-05-22,0.68,0.68,0.64,0.65,0.65,234712992
2018-05-23,0.65,0.65,0.59,0.6,0.6,482480992
2018-05-24,0.6,0.64,0.59,0.63,0.63,440532992
2018-05-25,0.63,0.64,0.6,0.61,0.61,289816000
2018-05-26,0.61,0.63,0.6,0.61,0.61,213242000
2018-05-27,0.61,0.61,0.6,0.61,0.61,186963008
2018-05-28,0.61,0.61,0.55,0.55,0.55,327903008
2018-05-29,0.56,0.61,0.55,0.6,0.6,380744000
2018-05-30,0.6,0.63,0.59,0.61,0.61,320604992
2018-05-31,0.6,0.62,0.6,0.61,0.61,283328000
2018-06-01,0.61,0.62,0.61,0.62,0.62,263088000
2018-06-02,0.62,0.65,0.62,0.64,0.64,315206016
2018-06-03,0.64,0.67,0.64,0.67,0.67,327804000
2018-06-04,0.69,0.7,0.64,0.66,0.66,558131008
2018-06-05,0.66,0.68,0.64,0.68,0.68,386328000
2018-06-06,0.68,0.68,0.66,0.67,0.67,273966016
