Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14,0.37,0.4,0.37,0.4,0.4,299008992
2018-02-15,0.39,0.42,0.39,0.41,0.41,348342016
2018-02-16,0.41,0.41,0.39,0.4,0.4,192420000
2018-02-17,0.4,0.43,0.4,0.42,0.42,341415008
2018-02-18,0.42,0.42,0.38,0.39,0.39,251314000
2018-02-19,0.39,0.4,0.39,0.39,0.39,169966000
2018-02-20,0.39,0.4,0.38,0.38,0.38,281249984
2018-02-21,0.38,0.38,0.36,0.36,0.36,242378000
2018-02-22,0.36,0.37,0.33,0.34,0.34,208342000
2018-02-23,0.33,0.35,0.32,0.35,0.35,222508992
2018-02-24,0.34,0.35,0.32,0.32,0.32,133524000
2018-02-25,0.32,0.35,0.31,0.34,0.34,247808000
2018-02-26,0.35,0.35,0.32,0.34,0.34,201812992
2018-02-27,0.34,0.34,0.33,0.34,0.34,106757000
2018-02-28,0.33,0.34,0.31,0.31,0.31,114757000
2018-03-01,0.31,0.31,0.29,0.3,0.3,184691008
2018-03-02,0.3,0.31,0.29,0.29,0.29,107240000
2018-03-03,0.29,0.31,0.29,0.3,0.3,115320000
2018-03-04,0.3,0.3,0.29,0.3,0.3,94436000
2018-03-05,0.3,0.32,0.29,0.3,0.3,202675008
2018-03-06,0.3,0.3,0.28,0.29,0.29,110305000
2018-03-07,0.28,0.29,0.24,0.25,0.25,190792992
2018-03-08,0.25,0.25,0.22,0.22,0.22,167808992
2018-03-09,0.22,0.23,0.19,0.22,0.22,246848992
2018-03-10,0.23,0.23,0.21,0.21,0.21,129138000
2018-03-11,0.21,0.23,0.2,0.22,0.22,161362000
2018-03-12,0.22,0.24,0.22,0.22,0.22,184250000
2018-03-13,0.22,0.23,0.22,0.22,0.22,98868704
2018-03-14,0.22,0.23,0.2,0.2,0.2,144156000
2018-03-15,0.2,0.2,0.17,0.19,0.19,204232992
2018-03-16,0.19,0.19,0.18,0.18,0.18,97455296
2018-03-17,0.18,0.18,0.15,0.15,0.15,81096600
2018-03-18,0.15,0.16,0.13,0.16,0.16,189688992
2018-03-19,0.16,0.2,0.16,0.2,0.2,321964000
2018-03-20,0.19,0.21,0.18,0.2,0.2,249683008
2018-03-21,0.21,0.23,0.2,0.21,0.21,257686000
2018-03-22,0.22,0.22,0.19,0.2,0.2,201540000
2018-03-23,0.2,0.2,0.18,0.19,0.19,148850000
2018-03-24,0.19,0.2,0.18,0.19,0.19,132660000
2018-03-25,0.19,0.19,0.18,0.18,0.18,59349400
2018-03-26,0.18,0.19,0.16,0.17,0.17,117497000
2018-03-27,0.17,0.17,0.15,0.15,0.15,107510000
2018-03-28,0.16,0.17,0.15,0.16,0.16,60260800
2018-03-29,0.16,0.16,0.15,0.15,0.15,103465000
2018-03-30,0.15,0.15,0.14,0.15,0.15,119874000
2018-03-31,0.15,0.16,0.14,0.16,0.16,113124000
2018-04-01,0.16,0.16,0.14,0.15,0.15,100833000
2018-04-02,0.15,0.16,0.15,0.16,0.16,102697000
2018-04-03,0.16,0.17,0.16,0.17,0.17,155987008
2018-04-04,0.17,0.18,0.15,0.16,0.16,154800992
2018-04-05,0.16,0.16,0.14,0.15,0.15,113407000
2018-04-06,0.15,0.15,0.14,0.14,0.14,51827500
2018-04-07,0.14,0.15,0.14,0.15,0.15,48205400
2018-04-08,0.15,0.16,0.15,0.16,0.16,51093100
2018-04-09,0.16,0.17,0.15,0.15,0.15,93021904
2018-04-10,0.15,0.16,0.15,0.16,0.16,55981300
2018-04-11,0.16,0.17,0.15,0.17,0.17,91793296
2018-04-12,0.17,0.21,0.16,0.21,0.21,488007008
2018-04-13,0.21,0.22,0.2,0.2,0.2,230412992
2018-04-14,0.2,0.21,0.19,0.2,0.2,113212000
2018-04-15,0.2,0.22,0.2,0.22,0.22,169798000
2018-04-16,0.22,0.26,0.21,0.26,0.26,678780992
2018-04-17,0.26,0.27,0.24,0.24,0.24,520975008
2018-04-18,0.24,0.26,0.24,0.26,0.26,181118000
2018-04-19,0.27,0.27,0.26,0.27,0.27,240910000
2018-04-20,0.27,0.3,0.27,0.3,0.3,349348992
2018-04-21,0.3,0.31,0.27,0.29,0.29,294632992
2018-04-22,0.29,0.3,0.28,0.29,0.29,160968000
2018-04-23,0.29,0.29,0.28,0.29,0.29,127213000
2018-04-24,0.29,0.32,0.29,0.31,0.31,369016992
2018-04-25,0.31,0.31,0.27,0.27,0.27,351596000
2018-04-26,0.27,0.29,0.26,0.29,0.29,220715008
2018-04-27,0.29,0.31,0.29,0.29,0.29,197183008
2018-04-28,0.29,0.36,0.29,0.36,0.36,636742016
2018-04-29,0.36,0.39,0.35,0.37,0.37,671886976
2018-04-30,0.36,0.36,0.34,0.34,0.34,298712000
2018-05-01,0.34,0.36,0.32,0.36,0.36,365521984
2018-05-02,0.36,0.38,0.35,0.37,0.37,272855008
2018-05-03,0.37,0.39,0.37,0.37,0.37,300814016
2018-05-04,0.37,0.37,0.35,0.36,0.36,171266000
2018-05-05,0.36,0.37,0.36,0.37,0.37,139447008
2018-05-06,0.37,0.37,0.34,0.35,0.35,148186000
2018-05-07,0.35,0.35,0.32,0.34,0.34,171384992
2018-05-08,0.34,0.35,0.32,0.33,0.33,142455008
2018-05-09,0.33,0.33,0.3,0.32,0.32,178122000
2018-05-10,0.32,0.33,0.3,0.3,0.3,122958000
2018-05-11,0.3,0.3,0.25,0.26,0.26,348752000
2018-05-12,0.26,0.28,0.24,0.27,0.27,255480992
2018-05-13,0.27,0.29,0.26,0.29,0.29,179522000
2018-05-14,0.29,0.29,0.26,0.27,0.27,161643008
2018-05-15,0.27,0.28,0.26,0.26,0.26,97408800
2018-05-16,0.26,0.26,0.24,0.26,0.26,108749000
2018-05-17,0.26,0.26,0.24,0.24,0.24,83683800
2018-05-18,0.24,0.25,0.23,0.25,0.25,79212200
2018-05-19,0.25,0.25,0.24,0.24,0.24,57778000
2018-05-20,0.24,0.26,0.24,0.26,0.26,101310000
2018-05-21,0.26,0.26,0.25,0.25,0.25,85090304
2018-05-22,0.25,0.25,0.22,0.22,0.22,78363296
2018-05-23,0.22,0.23,0.2,0.2,0.2,124268000
2018-05-24,0.2,0.21,0.19,0.21,0.21,127678000
2018-05-25,0.21,0.21,0.2,0.2,0.2,83368000
2018-05-26,0.2,0.21,0.2,0.2,0.2,60616400
2018-05-27,0.2,0.2,0.19,0.19,0.19,58991000
2018-05-28,0.19,0.19,0.17,0.17,0.17,95106200
2018-05-29,0.18,0.21,0.17,0.2,0.2,185184000
2018-05-30,0.2,0.22,0.2,0.21,0.21,222612000
2018-05-31,0.21,0.23,0.21,0.23,0.23,202076000
2018-06-01,0.22,0.23,0.22,0.22,0.22,130538000
2018-06-02,0.22,0.23,0.22,0.23,0.23,116435000
2018-06-03,0.23,0.24,0.23,0.23,0.23,117208000
2018-06-04,0.23,0.23,0.21,0.21,0.21,115605000
2018-06-05,0.21,0.22,0.2,0.22,0.22,119846000
2018-06-06,0.22,0.22,0.21,0.22,0.22,84766304
2018-06-07,0.22,0.22,0.21,0.21,0.21,76949400
2018-06-08,0.21,0.21,0.2,0.21,0.21,68728600
2018-06-09,0.21,0.21,0.2,0.2,0.2,51481400
2018-06-10,0.2,0.2,0.17,0.18,0.18,137836000
2018-06-11,0.18,0.18,0.17,0.18,0.18,89350704
2018-06-12,0.18,0.18,0.16,0.17,0.17,82885904
2018-06-13,0.17,0.17,0.15,0.16,0.16,99731600
2018-06-14,0.16,0.18,0.16,0.17,0.17,199562000
2018-06-15,0.17,0.17,0.16,0.16,0.16,73950496
2018-06-16,0.16,0.16,0.16,0.16,0.16,42213400
2018-06-17,0.16,0.16,0.16,0.16,0.16,35748800
2018-06-18,0.16,0.17,0.16,0.16,0.16,55507800
2018-06-19,0.16,0.17,0.16,0.17,0.17,69854400
2018-06-20,0.17,0.17,0.16,0.16,0.16,83625600
2018-06-21,0.16,0.16,0.16,0.16,0.16,41237700
2018-06-22,0.16,0.16,0.14,0.14,0.14,79062000
2018-06-23,0.14,0.14,0.13,0.14,0.14,38721800
2018-06-24,0.14,0.14,0.12,0.13,0.13,73037504
2018-06-25,0.13,0.14,0.13,0.14,0.14,57752100
2018-06-26,0.14,0.14,0.13,0.13,0.13,32927500
2018-06-27,0.13,0.13,0.12,0.13,0.13,37072400
2018-06-28,0.13,0.13,0.12,0.12,0.12,42250100
2018-06-29,0.12,0.13,0.11,0.13,0.13,65802200
2018-06-30,0.13,0.14,0.13,0.14,0.14,104599000
2018-07-01,0.14,0.15,0.13,0.14,0.14,108733000
2018-07-02,0.14,0.16,0.14,0.16,0.16,161860000
2018-07-03,0.16,0.17,0.15,0.15,0.15,108280000
2018-07-04,0.15,0.16,0.15,0.15,0.15,86594896
2018-07-05,0.15,0.15,0.15,0.15,0.15,73881296
2018-07-06,0.15,0.15,0.14,0.15,0.15,69138800
2018-07-07,0.15,0.15,0.14,0.15,0.15,47965500
2018-07-08,0.15,0.15,0.14,0.15,0.15,48142400
2018-07-09,0.15,0.15,0.14,0.14,0.14,42768500
2018-07-10,0.14,0.14,0.13,0.13,0.13,62318800
2018-07-11,0.13,0.13,0.13,0.13,0.13,50179700
2018-07-12,0.13,0.13,0.12,0.13,0.13,37623900
2018-07-13,0.13,0.14,0.13,0.14,0.14,92778496
2018-07-14,0.14,0.14,0.13,0.14,0.14,55022100
2018-07-15,0.14,0.15,0.14,0.14,0.14,50143900
2018-07-16,0.14,0.16,0.14,0.16,0.16,90578096
2018-07-17,0.15,0.17,0.15,0.17,0.17,133441000
2018-07-18,0.17,0.19,0.17,0.18,0.18,323366016
2018-07-19,0.18,0.19,0.17,0.18,0.18,216980992
2018-07-20,0.18,0.18,0.16,0.16,0.16,215667008
2018-07-21,0.16,0.17,0.16,0.16,0.16,125996000
2018-07-22,0.16,0.18,0.16,0.17,0.17,139332992
2018-07-23,0.17,0.18,0.16,0.16,0.16,147071008
2018-07-24,0.16,0.18,0.16,0.17,0.17,191390000
2018-07-25,0.17,0.18,0.17,0.17,0.17,123649000
2018-07-26,0.17,0.17,0.16,0.16,0.16,84282200
2018-07-27,0.16,0.17,0.16,0.17,0.17,103693000
2018-07-28,0.17,0.17,0.16,0.16,0.16,51592200
2018-07-29,0.16,0.16,0.16,0.16,0.16,47319500
2018-07-30,0.16,0.16,0.15,0.15,0.15,69612600
2018-07-31,0.15,0.15,0.14,0.14,0.14,93183800
2018-08-01,0.14,0.15,0.14,0.14,0.14,79987900
2018-08-02,0.14,0.14,0.13,0.13,0.13,68531400
2018-08-03,0.13,0.13,0.12,0.13,0.13,77768900
2018-08-04,0.13,0.13,0.13,0.13,0.13,54577300
2018-08-05,0.13,0.13,0.13,0.13,0.13,43901500
2018-08-06,0.13,0.14,0.13,0.13,0.13,57534800
2018-08-07,0.13,0.13,0.12,0.13,0.13,57321700
2018-08-08,0.13,0.13,0.11,0.11,0.11,82209700
2018-08-09,0.11,0.13,0.11,0.12,0.12,93016600
2018-08-10,0.12,0.12,0.11,0.12,0.12,71125700
2018-08-11,0.12,0.12,0.11,0.11,0.11,65816400
2018-08-12,0.11,0.11,0.11,0.11,0.11,35031500
2018-08-13,0.11,0.12,0.1,0.1,0.1,56974900
2018-08-14,0.1,0.1,0.09,0.09,0.09,111693000
2018-08-15,0.1,0.1,0.09,0.1,0.1,91346700
2018-08-16,0.1,0.1,0.09,0.1,0.1,50188900
2018-08-17,0.1,0.11,0.1,0.11,0.11,103569000
2018-08-18,0.11,0.11,0.1,0.1,0.1,101454000
2018-08-19,0.1,0.1,0.1,0.1,0.1,51106900
2018-08-20,0.1,0.1,0.09,0.09,0.09,53939600
2018-08-21,0.09,0.1,0.09,0.1,0.1,49545100
2018-08-22,0.1,0.1,0.09,0.09,0.09,64566000
2018-08-23,0.09,0.09,0.09,0.09,0.09,37397400
2018-08-24,0.09,0.09,0.09,0.09,0.09,35302400
2018-08-25,0.09,0.1,0.09,0.09,0.09,30674700
2018-08-26,0.09,0.09,0.09,0.09,0.09,26907400
2018-08-27,0.09,0.1,0.09,0.1,0.1,55515600
2018-08-28,0.1,0.11,0.1,0.11,0.11,79059500
2018-08-29,0.11,0.11,0.1,0.11,0.11,83582300
2018-08-30,0.11,0.11,0.1,0.1,0.1,64807500
2018-08-31,0.1,0.1,0.1,0.1,0.1,42250400
2018-09-01,0.1,0.11,0.1,0.11,0.11,70208900
2018-09-02,0.11,0.11,0.1,0.1,0.1,58391900
2018-09-03,0.1,0.11,0.1,0.1,0.1,53687200
2018-09-04,0.1,0.11,0.1,0.11,0.11,54317400
2018-09-05,0.11,0.11,0.09,0.09,0.09,98708900
2018-09-06,0.09,0.09,0.08,0.09,0.09,73239200
2018-09-07,0.09,0.09,0.08,0.08,0.08,41868100
2018-09-08,0.08,0.09,0.08,0.08,0.08,35208700
2018-09-09,0.08,0.08,0.08,0.08,0.08,47870100
2018-09-10,0.08,0.08,0.07,0.07,0.07,44682000
2018-09-11,0.07,0.07,0.07,0.07,0.07,47614500
2018-09-12,0.07,0.07,0.06,0.07,0.07,91272400
2018-09-13,0.07,0.07,0.07,0.07,0.07,86011700
2018-09-14,0.07,0.07,0.07,0.07,0.07,62256800
2018-09-15,0.07,0.07,0.07,0.07,0.07,34842300
2018-09-16,0.07,0.07,0.07,0.07,0.07,32643600
2018-09-17,0.07,0.07,0.06,0.06,0.06,48609600
2018-09-18,0.06,0.07,0.06,0.07,0.07,67159000
2018-09-19,0.07,0.07,0.07,0.07,0.07,96071300
2018-09-20,0.07,0.08,0.07,0.08,0.08,103788000
2018-09-21,0.08,0.09,0.08,0.09,0.09,212274000
2018-09-22,0.09,0.09,0.08,0.08,0.08,82526800
2018-09-23,0.08,0.09,0.08,0.09,0.09,149996000
2018-09-24,0.09,0.09,0.08,0.08,0.08,89522100
2018-09-25,0.08,0.08,0.08,0.08,0.08,87535200
2018-09-26,0.08,0.08,0.08,0.08,0.08,64321400
2018-09-27,0.08,0.09,0.08,0.09,0.09,101911000
2018-09-28,0.09,0.09,0.08,0.08,0.08,89113600
2018-09-29,0.08,0.09,0.08,0.08,0.08,55854000
2018-09-30,0.08,0.09,0.08,0.09,0.09,49853100
2018-10-01,0.09,0.09,0.08,0.08,0.08,42076400
2018-10-02,0.08,0.08,0.08,0.08,0.08,34775200
2018-10-03,0.08,0.08,0.08,0.08,0.08,38063700
2018-10-04,0.08,0.08,0.08,0.08,0.08,31665100
2018-10-05,0.08,0.08,0.08,0.08,0.08,31160900
2018-10-06,0.08,0.08,0.08,0.08,0.08,26277600
2018-10-07,0.08,0.09,0.08,0.08,0.08,34848400
2018-10-08,0.08,0.09,0.08,0.09,0.09,62079800
2018-10-09,0.09,0.09,0.08,0.09,0.09,38710200
2018-10-10,0.09,0.09,0.08,0.08,0.08,35888200
2018-10-11,0.08,0.08,0.07,0.07,0.07,72659700
2018-10-12,0.07,0.08,0.07,0.07,0.07,40979000
2018-10-13,0.07,0.07,0.07,0.07,0.07,23571900
2018-10-14,0.07,0.07,0.07,0.07,0.07,26250600
2018-10-15,0.07,0.08,0.07,0.07,0.07,71953000
2018-10-16,0.07,0.08,0.07,0.08,0.08,26555800
2018-10-17,0.08,0.08,0.08,0.08,0.08,36907800
2018-10-18,0.08,0.08,0.07,0.08,0.08,28634400
2018-10-19,0.08,0.08,0.07,0.08,0.08,18153800
2018-10-20,0.08,0.08,0.08,0.08,0.08,20363900
2018-10-21,0.08,0.08,0.08,0.08,0.08,17620200
2018-10-22,0.08,0.08,0.08,0.08,0.08,16871700
2018-10-23,0.08,0.08,0.07,0.07,0.07,20710600
2018-10-24,0.07,0.08,0.07,0.07,0.07,14151400
2018-10-25,0.07,0.07,0.07,0.07,0.07,12567300
2018-10-26,0.07,0.07,0.07,0.07,0.07,13464800
2018-10-27,0.07,0.07,0.07,0.07,0.07,10316000
2018-10-28,0.07,0.07,0.07,0.07,0.07,11226100
2018-10-29,0.07,0.07,0.07,0.07,0.07,21315700
2018-10-30,0.07,0.07,0.07,0.07,0.07,11418800
2018-10-31,0.07,0.07,0.07,0.07,0.07,16366000
2018-11-01,0.07,0.07,0.07,0.07,0.07,11256600
2018-11-02,0.07,0.07,0.07,0.07,0.07,18823400
2018-11-03,0.07,0.07,0.07,0.07,0.07,14948900
2018-11-04,0.07,0.08,0.07,0.08,0.08,52924200
2018-11-05,0.08,0.08,0.07,0.08,0.08,34358100
2018-11-06,0.08,0.08,0.08,0.08,0.08,49473200
2018-11-07,0.08,0.08,0.08,0.08,0.08,36852900
2018-11-08,0.08,0.08,0.08,0.08,0.08,32149600
2018-11-09,0.08,0.08,0.07,0.07,0.07,23756800
2018-11-10,0.07,0.08,0.07,0.08,0.08,15012100
2018-11-11,0.08,0.08,0.07,0.08,0.08,23663500
2018-11-12,0.08,0.08,0.07,0.08,0.08,20975100
2018-11-13,0.08,0.08,0.07,0.07,0.07,20329300
2018-11-14,0.07,0.07,0.06,0.06,0.06,54964400
2018-11-15,0.06,0.07,0.06,0.06,0.06,60267800
2018-11-16,0.06,0.06,0.06,0.06,0.06,27544700
2018-11-17,0.06,0.06,0.06,0.06,0.06,17926300
2018-11-18,0.06,0.06,0.06,0.06,0.06,16669400
2018-11-19,0.06,0.06,0.05,0.05,0.05,53737000
2018-11-20,0.05,0.05,0.04,0.04,0.04,65556800
2018-11-21,0.05,0.05,0.04,0.05,0.05,33938000
2018-11-22,0.05,0.05,0.04,0.04,0.04,18689900
2018-11-23,0.04,0.04,0.04,0.04,0.04,24258500
2018-11-24,0.04,0.04,0.04,0.04,0.04,25740400
2018-11-25,0.04,0.04,0.03,0.04,0.04,40704000
2018-11-26,0.04,0.04,0.03,0.04,0.04,31641100
2018-11-27,0.04,0.04,0.03,0.04,0.04,17966300
2018-11-28,0.04,0.04,0.04,0.04,0.04,47624500
2018-11-29,0.04,0.04,0.04,0.04,0.04,39544072
2018-11-30,0.04,0.04,0.04,0.04,0.04,28861639
2018-12-01,0.04,0.04,0.04,0.04,0.04,19314340
2018-12-02,0.04,0.04,0.04,0.04,0.04,23206023
2018-12-03,0.04,0.04,0.04,0.04,0.04,21282053
2018-12-04,0.04,0.04,0.04,0.04,0.04,23563420
2018-12-05,0.04,0.04,0.03,0.03,0.03,26250706
2018-12-06,0.03,0.04,0.03,0.03,0.03,27195357
2018-12-07,0.03,0.03,0.03,0.03,0.03,31750703
2018-12-08,0.03,0.03,0.03,0.03,0.03,19987029
2018-12-09,0.03,0.03,0.03,0.03,0.03,16588924
2018-12-10,0.03,0.03,0.03,0.03,0.03,12553718
2018-12-11,0.03,0.03,0.03,0.03,0.03,10444631
2018-12-12,0.03,0.03,0.03,0.03,0.03,11071814
2018-12-13,0.03,0.03,0.03,0.03,0.03,11234575
2018-12-14,0.03,0.03,0.03,0.03,0.03,9205271
2018-12-15,0.03,0.03,0.03,0.03,0.03,8387951
2018-12-16,0.03,0.03,0.03,0.03,0.03,10366601
2018-12-17,0.03,0.03,0.03,0.03,0.03,37555983
2018-12-18,0.03,0.03,0.03,0.03,0.03,78783798
2018-12-19,0.03,0.04,0.03,0.03,0.03,43168563
2018-12-20,0.03,0.04,0.03,0.04,0.04,43040801
2018-12-21,0.04,0.05,0.04,0.04,0.04,93581789
2018-12-22,0.04,0.04,0.04,0.04,0.04,31227246
2018-12-23,0.04,0.04,0.04,0.04,0.04,40656190
2018-12-24,0.04,0.05,0.04,0.05,0.05,57936798
2018-12-25,0.05,0.05,0.04,0.04,0.04,38493644
2018-12-26,0.04,0.04,0.04,0.04,0.04,27218409
2018-12-27,0.04,0.04,0.04,0.04,0.04,22969395
2018-12-28,0.04,0.04,0.04,0.04,0.04,26948333
2018-12-29,0.04,0.04,0.04,0.04,0.04,30992034
2018-12-30,0.04,0.04,0.04,0.04,0.04,27767174
2018-12-31,0.04,0.04,0.04,0.04,0.04,19280457
2019-01-01,0.04,0.04,0.04,0.04,0.04,14962902
2019-01-02,0.04,0.05,0.04,0.05,0.05,24151526
2019-01-03,0.05,0.05,0.04,0.04,0.04,21126963
2019-01-04,0.04,0.04,0.04,0.04,0.04,16024029
2019-01-05,0.04,0.05,0.04,0.04,0.04,25100965
2019-01-06,0.04,0.05,0.04,0.05,0.05,51366407
2019-01-07,0.05,0.05,0.05,0.05,0.05,45688431
2019-01-08,0.05,0.05,0.05,0.05,0.05,34626383
2019-01-09,0.05,0.05,0.05,0.05,0.05,55364234
2019-01-10,0.05,0.05,0.04,0.04,0.04,91162431
2019-01-11,0.04,0.05,0.04,0.04,0.04,35963011
2019-01-12,0.04,0.04,0.04,0.04,0.04,18224445
2019-01-13,0.04,0.04,0.04,0.04,0.04,21758341
2019-01-14,0.04,0.04,0.04,0.04,0.04,30269131
2019-01-15,0.04,0.04,0.04,0.04,0.04,24504027
2019-01-16,0.04,0.05,0.04,0.04,0.04,35481507
2019-01-17,0.04,0.05,0.04,0.05,0.05,38222964
2019-01-18,0.05,0.05,0.04,0.04,0.04,18937100
2019-01-19,0.04,0.05,0.04,0.05,0.05,23657402
2019-01-20,0.05,0.05,0.04,0.04,0.04,26755022
2019-01-21,0.04,0.04,0.04,0.04,0.04,16583935
2019-01-22,0.04,0.04,0.04,0.04,0.04,22963399
2019-01-23,0.04,0.04,0.04,0.04,0.04,15241102
2019-01-24,0.04,0.04,0.04,0.04,0.04,12440167
2019-01-25,0.04,0.04,0.04,0.04,0.04,12663796
2019-01-26,0.04,0.04,0.04,0.04,0.04,13550564
2019-01-27,0.04,0.04,0.04,0.04,0.04,20835107
2019-01-28,0.04,0.04,0.04,0.04,0.04,30041137
2019-01-29,0.04,0.04,0.04,0.04,0.04,19526240
2019-01-30,0.04,0.04,0.04,0.04,0.04,26151501
2019-01-31,0.04,0.04,0.04,0.04,0.04,22222102
